Alive precision,AliveDate,Alternate Link,Alternate_ID,Alternate_name,BirthDate,BornPrecision,DeathDate,DeathPrecision,FullTextPageNum,Index Category 1,LifeLength,LifeLength Precision,LineNumber,NameInIndex,NameOnChart,On Chart: Line #,OnChartCategory,Region_final,Section starting Line,Sex or gender V2,UO_ID,Watkins_ID,WikiLink,WikiLink in MM10?,aproxBirthDate,aproxDeathDate,case,continent,country,discrepancy
,,,,,,,1430.0,d.,103.0,,,,60.0,Shoesser P.,P. Schaesser,18.0,Artists Poets,,42.0,male,2110.0,,https://en.wikipedia.org/wiki/Peter_Sch%C3%B6ffer,https://en.wikipedia.org/wiki/Peter_Sch%C3%B6ffer,1385.0,1430.0,case2,Europe,Germany,
,,https://books.google.com/books?id=XjV1fclaO3sC&pg=PA39&lpg=PA39&dq=shonah+historian&source=bl&ots=dhgZ2rwhRr&sig=ACfU3U34TSEqZHLLvweW_EFlag1xFjWV3w&hl=en&sa=X&ved=2ahUKEwiX5euL57HnAhXBup4KHd1NA4kQ6AEwAXoECAoQAQ#v=onepage&q=shonah%20historian&f=false,,,,,1478.0,d.,103.0,H,,,11.0,"Shona, Ebn",Ebn Shonah,11.0,Historians and Antiquaries Lawyers,,0.0,unsure,2111.0,,0,0,1433.0,1478.0,case2,0,0,
,,,,,,,1707.0,d.,103.0,,57.0,,148.0,"Shovel, Cloudesly",Shovel,22.0,Statesmen and Warriors,,126.0,male,2112.0,,https://en.wikipedia.org/wiki/Cloudesley_Shovell,https://en.wikipedia.org/wiki/Cloudesley_Shovell,1650.0,1707.0,case1,Europe,United Kingdom,
,,,,,,,1662.0,d.,103.0,,24.0,,127.0,Shunchi,Shunchi,1.0,Statesmen and Warriors,,126.0,male,2113.0,,https://en.wikipedia.org/wiki/Shunzhi_Emperor,https://en.wikipedia.org/wiki/Shunzhi_Emperor,1638.0,1662.0,case1,Asia,People's Republic of China,
,,,,,,,1113.0,d.,103.0,H,,,15.0,Sigebert,Sigebert,15.0,Historians and Antiquaries Lawyers,,0.0,male,2114.0,,https://en.wikipedia.org/wiki/Sigebert_of_Gembloux,https://en.wikipedia.org/wiki/Sigebert_of_Gembloux,1068.0,1113.0,case2,Europe,Belgium,
,,,,,,,1438.0,d.,103.0,,69.0,,138.0,Sigismund,Sigismund,12.0,Statesmen and Warriors,,126.0,male,2115.0,,"https://en.wikipedia.org/wiki/Sigismund,_Holy_Roman_Emperor","https://en.wikipedia.org/wiki/Sigismund,_Holy_Roman_Emperor",1369.0,1438.0,case1,Europe,Germany,
,,,,,,,1585.0,d.,104.0,Cr,60.0,,29.0,Sigonius,Sigonius,7.0,Orators and Critics &cc,,22.0,male,2116.0,,https://en.wikipedia.org/wiki/Carolus_Sigonius,https://en.wikipedia.org/wiki/Carolus_Sigonius,1525.0,1585.0,case1,Europe,Italy,
,,,,,,,74.0,d.,104.0,P,75.0,,47.0,Silius Italicus,Sil: Italicus,5.0,Artists Poets,,42.0,male,2117.0,,https://en.wikipedia.org/wiki/Silius_Italicus,https://en.wikipedia.org/wiki/Silius_Italicus,-1.0,74.0,case1,0,0,
fl.,1027.0,,,,,,,,104.0,J,,,101.0,Simeon Levi,S. Levi,3.0,Divines and Metaphysicians &cc,,98.0,male,2119.0,,0,missing from MM10,1004.0,1050.0,"case3
",0,0,
fl.,1050.0,,,,,,,,104.0,D,,,108.0,Simeon Mamantes,Simeon Ma:,10.0,Divines and Metaphysicians &cc,,98.0,male,2120.0,,https://en.wikipedia.org/wiki/Simeon_of_Mantua,missing from MM10,1027.0,1073.0,"case3
",Asia|Europe,Armenia,
fl.,900.0,,,,,,,,104.0,H,,,19.0,Simeon Metaphastes,Simeon M.,19.0,Historians and Antiquaries Lawyers,,0.0,male,2121.0,,https://en.wikipedia.org/wiki/Symeon_the_Metaphrast,https://en.wikipedia.org/wiki/Symeon_the_Metaphrast,877.0,923.0,"case3
",Europe|Europe|Asia|Asia|Europe|Africa,Byzantine Empire|Latin Empire|Ottoman Empire,
fl.,1165.0,,,,,,,,104.0,H,,,19.0,Simeon of Durham,Simeon D.,19.0,Historians and Antiquaries Lawyers,,0.0,male,2122.0,,https://en.wikipedia.org/wiki/Symeon_of_Durham,https://en.wikipedia.org/wiki/Symeon_of_Durham,1142.0,1188.0,"case3
",0,0,
fl.,1075.0,,,,,,,,104.0,Ph,,,70.0,Simeon Sethus,Simeon Seth,2.0,Mathematicians &cc Physicians,,68.0,male,2123.0,,https://en.wikipedia.org/wiki/Simeon_Seth,https://en.wikipedia.org/wiki/Simeon_Seth,1052.0,1098.0,"case3
",0,0,
,,,,,,,460.0,d.,104.0,F,,,108.0,Simeon Stilites,Simeon Sty:,10.0,Divines and Metaphysicians &cc,,98.0,male,2124.0,,https://en.wikipedia.org/wiki/Simeon_Stylites,https://en.wikipedia.org/wiki/Simeon_Stylites,415.0,460.0,case2,Asia|Europe,Turkey,
,,,,,,,-283.0,d.,104.0,J,,,100.0,Simon,Simon,2.0,Divines and Metaphysicians &cc,,98.0,male,2125.0,,https://en.wikipedia.org/wiki/Simon_I_(High_Priest),https://en.wikipedia.org/wiki/Simon_I_(High_Priest),-328.0,-283.0,case2,0,0,
,,,,,,,-469.0,d.,104.0,P,90.0,,55.0,Simonides,Simonides,13.0,Artists Poets,,42.0,male,2127.0,,https://en.wikipedia.org/wiki/Simonides_of_Ceos,https://en.wikipedia.org/wiki/Simonides_of_Ceos,-559.0,-469.0,case1,Europe,Greece,
fl.,546.0,,,,,,,,104.0,HP,,,3.0,Simplicius,Simplicius,26.0,Divines and Metaphysicians &cc,,98.0,male,2128.0,,https://en.wikipedia.org/wiki/Simplicius_of_Cilicia,https://en.wikipedia.org/wiki/Simplicius_of_Cilicia,523.0,569.0,"case3
",Asia|Europe,Turkey,
,,,,,,,1761.0,d.,104.0,M,50.0,,82.0,"Simpson, Thomas",T. Simpson,14.0,Mathematicians &cc Physicians,,68.0,male,2129.0,,https://en.wikipedia.org/wiki/Thomas_Simpson,https://en.wikipedia.org/wiki/Thomas_Simpson,1711.0,1761.0,case1,Europe,United Kingdom,
fl.,-91.0,,,,,,,,104.0,H,,,11.0,Sisenna L.,Sisenna,11.0,Historians and Antiquaries Lawyers,,0.0,male,2130.0,,https://en.wikipedia.org/wiki/Lucius_Cornelius_Sisenna,https://en.wikipedia.org/wiki/Lucius_Cornelius_Sisenna,-114.0,-68.0,"case3
",0,0,
,,,,,,,1484.0,d.,104.0,Po,,,120.0,Sixtus 4th,Sixtus 4th.,22.0,Divines and Metaphysicians &cc,,98.0,male,2132.0,,https://en.wikipedia.org/wiki/Pope_Sixtus_IV,https://en.wikipedia.org/wiki/Pope_Sixtus_IV,1439.0,1484.0,case2,Europe,Italy,
,,,,,,,1590.0,d.,104.0,Po,,,125.0,Sixtus 5th,Sixtus 5th,27.0,Divines and Metaphysicians &cc,,98.0,male,2133.0,,https://en.wikipedia.org/wiki/Pope_Sixtus_V,https://en.wikipedia.org/wiki/Pope_Sixtus_V,1545.0,1590.0,case2,Europe,Italy,
,,,,,,,1556.0,d.,104.0,H,,,17.0,Sleidan J.,Sleidan,17.0,Historians and Antiquaries Lawyers,,0.0,male,2134.0,,https://en.wikipedia.org/wiki/Johannes_Sleidanus,https://en.wikipedia.org/wiki/Johannes_Sleidanus,1511.0,1556.0,case2,Europe,Germany,
,,,,,,,1752.0,d.,104.0,M,92.0,,98.0,"Sloane, Hans",Hans Sloane,30.0,Mathematicians &cc Physicians,,68.0,male,2135.0,,https://en.wikipedia.org/wiki/Hans_Sloane,missing from MM10,1660.0,1752.0,case1,Europe,United Kingdom,
,1740.0,,,,,,,,-99.0,,,,86.0,Smith,Smith,18.0,Mathematicians &cc Physicians,,68.0,male,2136.0,,https://en.wikipedia.org/wiki/Robert_Smith_(mathematician),https://en.wikipedia.org/wiki/Robert_Smith_(mathematician),1717.0,1763.0,,Europe,United Kingdom,NI
,1600.0,,,,,,,,-99.0,,,,76.0,Snellius,Snellius,8.0,Mathematicians &cc Physicians,,68.0,male,2137.0,,https://en.wikipedia.org/wiki/Willebrord_Snellius,https://en.wikipedia.org/wiki/Willebrord_Snellius,1577.0,1623.0,,Europe|Central America,Netherlands,NI
,,,,,1179.0,b.,,,104.0,P,,,43.0,Snorro Sturlesonius,Snorro,1.0,Artists Poets,,42.0,male,2138.0,,https://en.wikipedia.org/wiki/Snorri_Sturluson,https://en.wikipedia.org/wiki/Snorri_Sturluson,,,,Europe,Iceland,
,,,,,,,1604.0,d.,104.0,D,65.0,,112.0,"Socinus, Faustas",Socinus,14.0,Divines and Metaphysicians &cc,,98.0,male,2139.0,,https://en.wikipedia.org/wiki/Fausto_Sozzini,missing from MM10,1539.0,1604.0,case1,Europe,Italy,
fl.,419.0,,,"Socrates, the Scholastic",,,,,104.0,H,,,16.0,Socrates,Socrates,16.0,Historians and Antiquaries Lawyers,,0.0,male,2140.0,8923.0,https://en.wikipedia.org/wiki/Socrates_of_Constantinople,missing from MM10,396.0,442.0,"case3
",Europe|Europe|Asia|Asia|Europe|Africa,Byzantine Empire|Latin Empire|Ottoman Empire,
,,,,Socrates,,,-400.0,d.,104.0,HP,70.0,,116.0,Socrates,Socrates,18.0,Divines and Metaphysicians &cc,,98.0,male,2141.0,8922.0,https://en.wikipedia.org/wiki/Socrates,,-470.0,-400.0,case1,Europe,Classical Athens,
fl.,1114.0,,,,,,,,104.0,P,,,46.0,Soemund,Soemund,4.0,Artists Poets,,42.0,male,2142.0,,https://en.wikipedia.org/wiki/S%C3%A6mundr_fr%C3%B3%C3%B0i,https://en.wikipedia.org/wiki/S%C3%A6mundr_fr%C3%B3%C3%B0i,1091.0,1137.0,"case3
",Europe,Iceland,
,,,,,,,1085.0,d.,104.0,,,,133.0,Soleiman,Soleyman,7.0,Statesmen and Warriors,,126.0,male,2143.0,,https://en.wikipedia.org/wiki/Suleiman_ibn_Qutulmish,https://en.wikipedia.org/wiki/Suleiman_ibn_Qutulmish,1040.0,1085.0,case2,0,0,
,,,,,,,1566.0,d.,104.0,,74.0,,129.0,Soleiman 1ist Turk,Soleyman,3.0,Statesmen and Warriors,,126.0,male,2144.0,,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,1492.0,1566.0,case1,Asia|Europe,Turkey,
fl.,81.0,,,,,,,,104.0,H,,,9.0,Solinus,Solinus,9.0,Historians and Antiquaries Lawyers,,0.0,male,2145.0,,https://en.wikipedia.org/wiki/Gaius_Julius_Solinus,https://en.wikipedia.org/wiki/Gaius_Julius_Solinus,58.0,104.0,"case3
",Europe,Italy,
,,,,Solomon,,,-975.0,d.,104.0,,58.0,,136.0,Solomon,Solomon,10.0,Statesmen and Warriors,,126.0,male,2146.0,8923.0,https://en.wikipedia.org/wiki/Solomon,missing from MM10,-1033.0,-975.0,case1,Asia,Israel,
,,,,,,,919.0,d.,104.0,P,,,49.0,Solomon,Solomon,7.0,Artists Poets,,42.0,male,2147.0,,,missing from MM10,874.0,919.0,case2,0,0,
,,,,,,,-549.0,d.,104.0,,80.0,,145.0,Solon,Solon,19.0,Statesmen and Warriors,,126.0,male,2148.0,,https://en.wikipedia.org/wiki/Solon,missing from MM10,-629.0,-549.0,case1,Europe,Greece,
,,,,,,,1716.0,d.,104.0,L,64.0,,4.0,Somers,Somers,4.0,Historians and Antiquaries Lawyers,,0.0,male,2149.0,,"https://en.wikipedia.org/wiki/John_Somers,_1st_Baron_Somers","https://en.wikipedia.org/wiki/John_Somers,_1st_Baron_Somers",1652.0,1716.0,case1,Europe,United Kingdom,
,,,,,,,1551.0,d.,104.0,,,,138.0,"Somerset, Lord Protector",Somerset,12.0,Statesmen and Warriors,,126.0,male,2150.0,,"https://en.wikipedia.org/wiki/Edward_Seymour,_1st_Duke_of_Somerset","https://en.wikipedia.org/wiki/Edward_Seymour,_1st_Duke_of_Somerset",1506.0,1551.0,case2,Europe,United Kingdom,
fl.,520.0,https://books.google.com/books?id=lzGPDwAAQBAJ&pg=PA135&lpg=PA135&dq=sopatros&source=bl&ots=bqJdKLZ4Ul&sig=ACfU3U3gRitB8IKmwPZu_fJM1qPn35m5ZQ&hl=en&sa=X&ved=2ahUKEwjd0teXq9DnAhUsIjQIHbfDBWs4ChDoATAAegQICRAB#v=onepage&q=sopatros&f=false,,,,,,,104.0,Cr,,,33.0,Sopater,Sopater,11.0,Orators and Critics &cc,Turky in Europe,22.0,male,2151.0,,0,0,497.0,543.0,"case3
",0,0,
,,,,,,,-406.0,d.,104.0,P,91.0,,53.0,Sophocles,Sophocles,11.0,Artists Poets,,42.0,male,2152.0,,https://en.wikipedia.org/wiki/Sophocles,missing from MM10,-497.0,-406.0,case1,Europe,Classical Athens,
fl.,110.0,,,,,,,,104.0,Ph,,,77.0,Soranus Ephesius,Soranus,9.0,Mathematicians &cc Physicians,,68.0,male,2153.0,,https://en.wikipedia.org/wiki/Soranus_of_Ephesus,https://en.wikipedia.org/wiki/Soranus_of_Ephesus,87.0,133.0,"case3
",Asia|Europe,Turkey,
fl.,-255.0,,,,,,,,105.0,Cr,,,37.0,Sosibius,Sosibius,15.0,Orators and Critics &cc,,22.0,male,2155.0,,https://en.wikipedia.org/wiki/Sosibius,https://en.wikipedia.org/wiki/Sosibius,-278.0,-232.0,"case3
",Africa|Asia,Egypt,
fl.,-46.0,,,,,,,,105.0,M,,,88.0,Sosigenes,Sosigenes,20.0,Mathematicians &cc Physicians,,68.0,male,2156.0,,https://en.wikipedia.org/wiki/Sosigenes_of_Alexandria,https://en.wikipedia.org/wiki/Sosigenes_of_Alexandria,-69.0,-23.0,"case3
",Africa|Asia,Egypt,
fl.,-283.0,,,,,,,,105.0,Ar,,,62.0,Sostratus of Cnidus,Sostratus,20.0,Artists Poets,,42.0,male,2157.0,,https://en.wikipedia.org/wiki/Sostratus_of_Cnidus,https://en.wikipedia.org/wiki/Sostratus_of_Cnidus,-306.0,-260.0,"case3
",0,0,
fl.,-204.0,,,,,,,,105.0,Cr,,,34.0,Sotion,Sotion,12.0,Orators and Critics &cc,,22.0,male,2158.0,,https://en.wikipedia.org/wiki/Sotion,https://en.wikipedia.org/wiki/Sotion,-227.0,-181.0,"case3
",Europe,Italy,
,,,,,,,450.0,d. ab.,105.0,H,,,15.0,Sozomen,Sozomen,15.0,Historians and Antiquaries Lawyers,,0.0,male,2159.0,,https://en.wikipedia.org/wiki/Sozomen,https://en.wikipedia.org/wiki/Sozomen,405.0,450.0,case2,0,0,
,,,,,,,1710.0,d.,105.0,Cr,81.0,,35.0,"Spanheim, Ez",Spanheim,13.0,Orators and Critics &cc,,22.0,male,2160.0,,"https://en.wikipedia.org/wiki/Ezekiel,_Freiherr_von_Spanheim","https://en.wikipedia.org/wiki/Ezekiel,_Freiherr_von_Spanheim",1629.0,1710.0,case1,Europe,Switzerland,
,,,,,,,-71.0,d.,105.0,,,,132.0,Spartacus,Spartacus,6.0,Statesmen and Warriors,,126.0,male,2161.0,,https://en.wikipedia.org/wiki/Spartacus,missing from MM10,-116.0,-71.0,case2,Europe|Europe|Asia|Europe,Bulgaria|Greece|Turkey,
fl.,291.0,https://en.wikipedia.org/wiki/Augustan_History,,,,,,,105.0,H,,,14.0,Spartianus Aelius,Spartian,14.0,Historians and Antiquaries Lawyers,Italy,0.0,male,2162.0,,0,0,268.0,314.0,"case3
",0,0,
,,,,,,,1619.0,d.,105.0,H,,,16.0,Speed J.,Speed,16.0,Historians and Antiquaries Lawyers,,0.0,male,2163.0,,https://en.wikipedia.org/wiki/John_Speed,https://en.wikipedia.org/wiki/John_Speed,1574.0,1619.0,case2,Europe,United Kingdom,
,,,,,,,1641.0,d.,105.0,Ant,,,20.0,"Spelman, Henry",Spelman,20.0,Historians and Antiquaries Lawyers,,0.0,male,2164.0,,https://en.wikipedia.org/wiki/Henry_Spelman,https://en.wikipedia.org/wiki/Henry_Spelman,1596.0,1641.0,case2,Europe,United Kingdom,
,,,,,,,1695.0,d.,105.0,Cr,63.0,,27.0,Spencer,Spencer,5.0,Orators and Critics &cc,,22.0,male,2165.0,,https://en.wikipedia.org/wiki/John_Spencer_(priest),https://en.wikipedia.org/wiki/John_Spencer_(priest),1632.0,1695.0,case1,Europe,United Kingdom,
,,,,,,,1325.0,d.,105.0,,90.0,,153.0,Spencer Senior,Spencer Sen:,27.0,Statesmen and Warriors,,126.0,male,2166.0,,https://en.wikipedia.org/wiki/Hugh_Despenser_the_elder,https://en.wikipedia.org/wiki/Hugh_Despenser_the_elder,1235.0,1325.0,case1,Europe,United Kingdom,
,,,,,,,1598.0,d.,105.0,P,,,51.0,Spenser,Spenser,9.0,Artists Poets,,42.0,male,2167.0,,https://en.wikipedia.org/wiki/Gabriel_Spenser,https://en.wikipedia.org/wiki/Gabriel_Spenser,1553.0,1598.0,case2,0,0,
,,,,,,,-339.0,d.,105.0,HP Ac,,,111.0,Speusippus,Speusippus,13.0,Divines and Metaphysicians &cc,,98.0,male,2168.0,,https://en.wikipedia.org/wiki/Speusippus,https://en.wikipedia.org/wiki/Speusippus,-384.0,-339.0,case2,Europe,Classical Athens,
,,,,,,,1678.0,d.,105.0,D,44.0,,102.0,Spinoza,Spinoza,4.0,Divines and Metaphysicians &cc,,98.0,male,2169.0,,https://en.wikipedia.org/wiki/Baruch_Spinoza,https://en.wikipedia.org/wiki/Baruch_Spinoza,1634.0,1678.0,case1,Europe|Central America|Europe|North America,Netherlands|Kingdom of the Netherlands,
,,,,,,,-44.0,d. af.,105.0,M,,,91.0,Spurinna,Spurinna,23.0,Mathematicians &cc Physicians,,68.0,male,2170.0,,https://en.wikipedia.org/wiki/Spurinna,https://en.wikipedia.org/wiki/Spurinna,-1.0,45.0,case8,0,0,
,1250.0,,,,,,,,-99.0,,,,117.0,St. Amour,St. Amour,19.0,Divines and Metaphysicians &cc,,98.0,male,2171.0,,https://en.wikipedia.org/wiki/William_of_Saint-Amour,https://en.wikipedia.org/wiki/William_of_Saint-Amour,1227.0,1273.0,,Europe,France,NI
,,,,,1660.0,b.,,,105.0,Chy,,,78.0,Stahl,Stahl,10.0,Mathematicians &cc Physicians,,68.0,male,2172.0,,https://en.wikipedia.org/wiki/Georg_Ernst_Stahl,https://en.wikipedia.org/wiki/Georg_Ernst_Stahl,,,,Europe,Germany,
,,,,,,,91.0,d.,105.0,P,,,50.0,Statius,Statius,8.0,Artists Poets,,42.0,male,2173.0,,https://en.wikipedia.org/wiki/Statius,missing from MM10,46.0,91.0,case2,Europe,Italy,
,,,,,,,1729.0,d.,105.0,P,53.0,ab.,58.0,Steele,Steel,16.0,Artists Poets,,42.0,male,2174.0,,https://en.wikipedia.org/wiki/Richard_Steele,https://en.wikipedia.org/wiki/Richard_Steele,1676.0,1729.0,case4,Europe,Ireland,
,,,,,,,1350.0,d.,105.0,Pa,48.0,,65.0,Stefano,Stefano,23.0,Artists Poets,,42.0,male,2175.0,,https://en.wikipedia.org/wiki/Stefano_Fiorentino,https://en.wikipedia.org/wiki/Stefano_Fiorentino,1302.0,1350.0,case1,Europe,Italy,
fl.,550.0,,,,,,,,105.0,Cr,,,38.0,Stephanus Byzantinus,Stephanus By:,16.0,Orators and Critics &cc,,22.0,male,2176.0,,https://en.wikipedia.org/wiki/Stephanus_of_Byzantium,https://en.wikipedia.org/wiki/Stephanus_of_Byzantium,527.0,573.0,"case3
",0,0,O
fl.,630.0,,,,,,,,105.0,Ph,,,70.0,"Stephanus, Athen",Stephanus Ath:,2.0,Mathematicians &cc Physicians,,68.0,male,2177.0,,https://en.wikipedia.org/wiki/Stephanus_of_Alexandria,https://en.wikipedia.org/wiki/Stephanus_of_Alexandria,607.0,653.0,"case3
",Europe,Italy,
,,,,,,,1598.0,d.,105.0,Cr,70.0,,33.0,"Stephens, Henry",H. Stephens,11.0,Orators and Critics &cc,,22.0,male,2178.0,,https://en.wikipedia.org/wiki/Henri_Estienne,https://en.wikipedia.org/wiki/Henri_Estienne,1528.0,1598.0,case1,Europe,France,
,,,,,,,1559.0,d.,105.0,Cr,66.0,,31.0,"Stephens, Robert",R. Stephens,9.0,Orators and Critics &cc,,22.0,male,2179.0,,https://en.wikipedia.org/wiki/Robert_Estienne,https://en.wikipedia.org/wiki/Robert_Estienne,1493.0,1559.0,case1,Europe,France,
,,,,,,,1549.0,d.,105.0,P,,,52.0,Sternhold,Sternhold,10.0,Artists Poets,,42.0,male,2180.0,,https://en.wikipedia.org/wiki/Thomas_Sternhold,https://en.wikipedia.org/wiki/Thomas_Sternhold,1504.0,1549.0,case2,Europe,United Kingdom,
,,,,,,,-556.0,d.,105.0,P,,,53.0,Stesichorus,Stesichorus,11.0,Artists Poets,,42.0,male,2181.0,,https://en.wikipedia.org/wiki/Stesichorus,https://en.wikipedia.org/wiki/Stesichorus,-601.0,-556.0,case2,Europe,Italy,
fl.,1500.0,,,,,,,,105.0,M,,,93.0,"Stiborius, Andreas",Stiborius,25.0,Mathematicians &cc Physicians,,68.0,male,2182.0,,https://en.wikipedia.org/wiki/Andreas_St%C3%B6berl,https://en.wikipedia.org/wiki/Andreas_St%C3%B6berl,1477.0,1523.0,"case3
",Europe,Germany,
,,,,,,,408.0,d.,105.0,D,,,144.0,Stilicho,Stilicho,18.0,Statesmen and Warriors,,126.0,male,2183.0,,https://en.wikipedia.org/wiki/Stilicho,missing from MM10,363.0,408.0,case2,Europe|Europe|Asia|Asia|Europe|Africa,Byzantine Empire|Latin Empire|Ottoman Empire,Cat
,,,,,,,1689.0,d.,105.0,D,63.0,,121.0,Stillingfleet,Stillinfleet,23.0,Divines and Metaphysicians &cc,,98.0,male,2184.0,,https://en.wikipedia.org/wiki/Edward_Stillingfleet,https://en.wikipedia.org/wiki/Edward_Stillingfleet,1626.0,1689.0,case1,Europe,United Kingdom,
,,,,,,,-294.0,d. af.,105.0,H,,,120.0,Stilpo of Megara,Stilpo Meg:,22.0,Divines and Metaphysicians &cc,,98.0,male,2185.0,,https://en.wikipedia.org/wiki/Stilpo,https://en.wikipedia.org/wiki/Stilpo,249.0,295.0,case8,Europe,Greece,Cat
fl.,405.0,,,,,,,,105.0,Cr,,,39.0,Stobeus,Stobeus,17.0,Orators and Critics &cc,,22.0,male,2186.0,,https://en.wikipedia.org/wiki/Stobaeus,https://en.wikipedia.org/wiki/Stobaeus,382.0,428.0,"case3
",Europe,North Macedonia,
,,,,,,,1531.0,d.,105.0,M,77.0,,98.0,Stoephlerus,Stoeflerus,30.0,Mathematicians &cc Physicians,,68.0,male,2187.0,,https://en.wikipedia.org/wiki/Johannes_St%C3%B6ffler,https://en.wikipedia.org/wiki/Johannes_St%C3%B6ffler,1454.0,1531.0,case1,Europe,Germany,
,,,,,,,1605.0,d.,106.0,H,79.0,,12.0,"Stowe, John",Stow,12.0,Historians and Antiquaries Lawyers,,0.0,male,2188.0,,https://en.wikipedia.org/wiki/John_Stow,https://en.wikipedia.org/wiki/John_Stow,1526.0,1605.0,case1,Europe,United Kingdom,
,,,,,,,25.0,d.,106.0,Geo,,,11.0,Strabo,Strabo,11.0,Historians and Antiquaries Lawyers,,0.0,male,2189.0,,https://en.wikipedia.org/wiki/Strabo,missing from MM10,-20.0,25.0,case2,Europe,Greece,
,,,,,,,1641.0,d.,106.0,,,,151.0,Strafford,Strafford,25.0,Statesmen and Warriors,,126.0,male,2190.0,,"https://en.wikipedia.org/wiki/Thomas_Wentworth,_1st_Earl_of_Strafford","https://en.wikipedia.org/wiki/Thomas_Wentworth,_1st_Earl_of_Strafford",1596.0,1641.0,case2,Europe,United Kingdom,
fl.,-288.0,,,,,,,,106.0,HP Per,,,116.0,Strato,Strato,18.0,Divines and Metaphysicians &cc,,98.0,male,2191.0,,https://en.wikipedia.org/wiki/Strato_of_Lampsacus,https://en.wikipedia.org/wiki/Strato_of_Lampsacus,-311.0,-265.0,"case3
",Asia|Europe,Turkey,
,,,,,,,1176.0,d.,106.0,,,,149.0,Strongbow R. E. of Pembroke,Strongbow P.,23.0,Statesmen and Warriors,,126.0,male,2192.0,,"https://en.wikipedia.org/wiki/Richard_de_Clare,_2nd_Earl_of_Pembroke","https://en.wikipedia.org/wiki/Richard_de_Clare,_2nd_Earl_of_Pembroke",1131.0,1176.0,case2,Europe,United Kingdom,
,,,,,,,1737.0,d.,106.0,H,94.0,,19.0,"Strype, John",Strype,19.0,Historians and Antiquaries Lawyers,,0.0,male,2193.0,,https://en.wikipedia.org/wiki/John_Strype,https://en.wikipedia.org/wiki/John_Strype,1643.0,1737.0,case1,Europe,United Kingdom,
,,,,,,,1589.0,d.,106.0,M,81.0,,94.0,Sturmius,Sturmius,26.0,Mathematicians &cc Physicians,,68.0,male,2194.0,,https://en.wikipedia.org/wiki/Johannes_Sturm,https://en.wikipedia.org/wiki/Johannes_Sturm,1508.0,1589.0,case1,Europe,Germany,
,,,,,,,117.0,d. af.,106.0,H,,,18.0,Suetonius,Suetonius,18.0,Historians and Antiquaries Lawyers,,0.0,male,2195.0,,https://en.wikipedia.org/wiki/Suetonius,missing from MM10,72.0,118.0,case8,0,0,
fl. ab.,1050.0,,,,,,,,106.0,Cr,,,33.0,Suidas,Suidas,11.0,Orators and Critics &cc,,22.0,male,2196.0,,https://en.wikipedia.org/wiki/Suda,https://en.wikipedia.org/wiki/Suda,1027.0,1073.0,case13,0,0,
,1325.0,,,,,,,,-99.0,,,,93.0,Suisset,Suisset,25.0,Mathematicians &cc Physicians,,68.0,male,2197.0,,https://en.wikipedia.org/wiki/Richard_Swineshead,https://en.wikipedia.org/wiki/Richard_Swineshead,1302.0,1348.0,,0,0,NI
,,,,,,,1641.0,d.,106.0,,82.0,,140.0,Sully,Sully,14.0,Statesmen and Warriors,,126.0,male,2198.0,,"https://en.wikipedia.org/wiki/Maximilien_de_B%C3%A9thune,_Duke_of_Sully","https://en.wikipedia.org/wiki/Maximilien_de_B%C3%A9thune,_Duke_of_Sully",1559.0,1641.0,case1,Europe,France,
fl.,85.0,,,Sulpicia,,,,,106.0,P,,,46.0,Sulpicia,Sulpicia,4.0,Artists Poets,,42.0,female,2199.0,9113.0,https://en.wikipedia.org/wiki/Sulpicia,https://en.wikipedia.org/wiki/Sulpicia,62.0,108.0,"case3
",0,0,
fl.,-168.0,,,,,,,,106.0,M,,,95.0,Sulpicius Gallus,C.S. Gallus,27.0,Mathematicians &cc Physicians,,68.0,male,2200.0,,https://en.wikipedia.org/wiki/Gaius_Sulpicius_Gallus,https://en.wikipedia.org/wiki/Gaius_Sulpicius_Gallus,-191.0,-145.0,"case3
",0,0,
,,,,,,,-44.0,d.,106.0,L,,,3.0,Sulpicius S.,Sulpicius,3.0,Historians and Antiquaries Lawyers,,0.0,male,2201.0,,https://en.wikipedia.org/wiki/Servius_Sulpicius_Rufus,https://en.wikipedia.org/wiki/Servius_Sulpicius_Rufus,-89.0,-44.0,case2,0,0,
,,,,,,,420.0,d.,106.0,H,,,19.0,Sulpicius Severus,Sulpicius S.,19.0,Historians and Antiquaries Lawyers,,0.0,male,2202.0,,https://en.wikipedia.org/wiki/Sulpicius_Severus,https://en.wikipedia.org/wiki/Sulpicius_Severus,375.0,420.0,case2,Europe|Africa|Asia,Ancient Rome,
,,,,,,,1013.0,d.,106.0,,,,142.0,Swein,Sweno,16.0,Statesmen and Warriors,,126.0,male,2203.0,,https://en.wikipedia.org/wiki/Sweyn_Forkbeard,https://en.wikipedia.org/wiki/Sweyn_Forkbeard,968.0,1013.0,case2,Europe|North America,Danish Realm,
,,,,,,,1745.0,d.,106.0,P,78.0,,54.0,Swift,Swift,12.0,Artists Poets,,42.0,male,2204.0,,https://en.wikipedia.org/wiki/Jonathan_Swift,https://en.wikipedia.org/wiki/Jonathan_Swift,1667.0,1745.0,case1,Europe,Ireland,
